투자사명,투자단계,log_투자유치금액
에트리홀딩스,2,3.295836866004329
에트리홀딩스,3,3.1780538303479458
블루포인트파트너스,1,2.833213344056216
블루포인트파트너스,3,2.772588722239781
현대자동차,3,4.465908118654584
현대자동차,3,2.772588722239781
블루포인트파트너스,3,2.70805020110221
블루포인트파트너스,3,3.218875824868201
디쓰리쥬빌리파트너스,3,2.70805020110221
디쓰리쥬빌리파트너스,2,1.791759469228055
디쓰리쥬빌리파트너스,3,3.218875824868201
포항공과대학교기술지주,2,3.295836866004329
포항공과대학교기술지주,3,2.70805020110221
포항공과대학교기술지주,3,3.218875824868201
아이피에스벤처스,3,2.70805020110221
아이피에스벤처스,3,3.218875824868201
에스오피오오엔지,1,2.833213344056216
에스오피오오엔지,3,3.218875824868201
블루포인트파트너스,3,3.4339872044851463
블루포인트파트너스,3,3.4339872044851463
서울산업진흥원,3,3.4339872044851463
서울산업진흥원,3,3.4339872044851463
인라이트벤처스,1,2.833213344056216
인라이트벤처스,2,3.295836866004329
인라이트벤처스,3,3.4339872044851463
서울투자파트너스,2,3.295836866004329
서울투자파트너스,3,3.4339872044851463
블루포인트파트너스,1,1.3862943611198906
블루포인트파트너스,1,1.3862943611198906
스파크랩,1,1.3862943611198906
스파크랩,1,1.3862943611198906
패스트벤처스,1,2.833213344056216
패스트벤처스,1,1.3862943611198906
블루포인트파트너스,2,3.044522437723423
블루포인트파트너스,2,3.4339872044851463
플래티넘기술투자,1,2.833213344056216
플래티넘기술투자,2,3.4339872044851463
(구)넥스트지인베스트먼트,2,3.4339872044851463
(구)넥스트지인베스트먼트,2,3.044522437723423
블루포인트파트너스,2,3.295836866004329
블루포인트파트너스,5,3.9318256327243257
엘비인베스트먼트,5,3.9318256327243257
엘비인베스트먼트,2,1.791759469228055
에스케이,5,3.258096538021482
에스케이,5,3.9318256327243257
메디치인베스트먼트,5,3.9318256327243257
메디치인베스트먼트,2,2.3978952727983707
블루포인트파트너스,2,3.295836866004329
블루포인트파트너스,2,2.33214389523559
스파크랩,1,8.006700845440367
스파크랩,1,0.6931471805599453
스파크랩,2,2.33214389523559
신한캐피탈,2,3.295836866004329
신한캐피탈,2,2.33214389523559
연세대학교기술지주,2,1.3862943611198906
연세대학교기술지주,2,2.33214389523559
블루포인트파트너스,2,3.295836866004329
블루포인트파트너스,2,3.044522437723423
블루포인트파트너스,3,3.9318256327243257
블루포인트파트너스,3,4.276666119016055
스트롱벤처스,2,3.295836866004329
스트롱벤처스,3,4.276666119016055
스트롱벤처스,2,3.044522437723423
스트롱벤처스,1,0.6931471805599453
굿워터캐피털,3,3.9318256327243257
굿워터캐피털,3,4.276666119016055
에스브이인베스트먼트,3,4.276666119016055
에스브이인베스트먼트,3,3.9318256327243257
에이벤처스,2,3.044522437723423
에이벤처스,3,4.276666119016055
에이벤처스,3,3.9318256327243257
블루포인트파트너스,2,3.295836866004329
블루포인트파트너스,3,3.5263605246161616
중소벤처기업진흥공단,3,3.5263605246161616
중소벤처기업진흥공단,3,3.1354942159291497
마그나인베스트먼트,3,3.5263605246161616
마그나인베스트먼트,3,3.1354942159291497
서울산업진흥원,3,4.465908118654584
서울산업진흥원,3,3.5263605246161616
은행권청년창업재단,3,3.5263605246161616
은행권청년창업재단,2,0.6931471805599453
벤처스퀘어,2,0.6931471805599453
벤처스퀘어,3,3.5263605246161616
동문파트너즈,3,3.1354942159291497
동문파트너즈,3,3.5263605246161616
블루포인트파트너스,3,4.465908118654584
블루포인트파트너스,3,3.7727609380946383
서울산업진흥원,2,2.3513752571634776
서울산업진흥원,3,3.7727609380946383
신용보증기금,1,1.3862943611198906
신용보증기금,3,3.7727609380946383
유니온투자파트너스,3,3.4339872044851463
유니온투자파트너스,3,3.7727609380946383
비하이인베스트먼트,2,2.3513752571634776
비하이인베스트먼트,3,3.7727609380946383
이노폴리스파트너스,3,3.4339872044851463
이노폴리스파트너스,3,3.7727609380946383
에스비파트너스,2,2.3513752571634776
에스비파트너스,3,3.7727609380946383
에트리홀딩스,3,3.4339872044851463
에트리홀딩스,3,3.7727609380946383
블루포인트파트너스,1,0.6931471805599453
블루포인트파트너스,2,1.791759469228055
기술보증기금,2,1.791759469228055
기술보증기금,2,1.6094379124341005
인라이트벤처스,2,1.6094379124341005
인라이트벤처스,2,1.791759469228055
블루포인트파트너스,1,1.3862943611198906
블루포인트파트너스,3,3.6635616461296463
한국투자파트너스,3,3.6635616461296463
한국투자파트너스,3,3.044522437723423
나이스투자파트너스,3,3.6635616461296463
나이스투자파트너스,2,2.3978952727983707
부산지역대학연합기술지주,3,3.6635616461296463
부산지역대학연합기술지주,2,2.3978952727983707
대교인베스트먼트,3,3.044522437723423
대교인베스트먼트,3,3.6635616461296463
포스코기술투자,3,3.6635616461296463
포스코기술투자,3,3.044522437723423
블루포인트파트너스,1,0.048790164169432
블루포인트파트너스,1,1.791759469228055
디지털헬스케어파트너스,1,1.791759469228055
디지털헬스케어파트너스,1,0.048790164169432
블루포인트파트너스,1,1.6094379124341005
블루포인트파트너스,3,4.499809670330265
아이비케이기업은행,3,4.394449154672439
아이비케이기업은행,3,4.499809670330265
킹슬리벤처스,1,1.6094379124341005
킹슬리벤처스,3,4.499809670330265
키움인베스트먼트,3,4.394449154672439
키움인베스트먼트,3,4.499809670330265
엘앤에스벤처캐피털,3,4.499809670330265
엘앤에스벤처캐피털,3,4.394449154672439
에스비아이인베스트먼트,3,4.499809670330265
에스비아이인베스트먼트,3,4.394449154672439
메디치인베스트먼트,3,4.394449154672439
메디치인베스트먼트,3,4.499809670330265
린드먼아시아인베스트먼트,3,4.394449154672439
린드먼아시아인베스트먼트,3,4.499809670330265
블루포인트파트너스,1,1.5040773967762742
슈미트,1,1.5040773967762742
블루포인트파트너스,1,0.6931471805599453
블루포인트파트너스,5,5.062595033026967
아이비케이기업은행,5,4.836281906951478
아이비케이기업은행,5,5.062595033026967
신한캐피탈,5,5.062595033026967
신한캐피탈,5,4.836281906951478
한국성장금융투자운용,5,4.836281906951478
한국성장금융투자운용,5,5.062595033026967
블루포인트파트너스,3,3.367295829986474
블루포인트파트너스,1,0.6931471805599453
블루포인트파트너스,3,2.3978952727983707
블루포인트파트너스,3,2.3978952727983707
블루포인트파트너스,1,1.791759469228055
블루포인트파트너스,1,1.791759469228055
블루포인트파트너스,1,2.833213344056216
블루포인트파트너스,1,1.791759469228055
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,0.9162907318741552
현대차증권,1,2.833213344056216
현대차증권,1,0.9162907318741552
디지털헬스케어파트너스,1,2.833213344056216
디지털헬스케어파트너스,1,0.9162907318741552
더인벤션랩,1,2.833213344056216
더인벤션랩,1,0.9162907318741552
더인벤션랩,1,0.9162907318741552
소풍벤처스,1,2.833213344056216
소풍벤처스,1,0.9162907318741552
에이아이엔젤클럽,1,2.833213344056216
에이아이엔젤클럽,1,0.9162907318741552
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
현대차증권,1,2.833213344056216
카이스트청년창업투자지주,2,3.295836866004329
카이스트청년창업투자지주,2,1.791759469228055
현대차증권,2,3.295836866004329
현대차증권,2,1.791759469228055
한국투자파트너스,2,3.295836866004329
한국투자파트너스,2,1.791759469228055
한국벤처투자,1,2.833213344056216
한국벤처투자,2,1.791759469228055
카이스트청년창업투자지주,1,2.833213344056216
카이스트청년창업투자지주,3,3.332204510175204
카이스트청년창업투자지주,3,2.772588722239781
현대차증권,1,2.833213344056216
현대차증권,3,2.772588722239781
현대차증권,3,3.332204510175204
더벤처스,3,4.465908118654584
더벤처스,3,3.332204510175204
신한캐피탈,3,3.332204510175204
신한캐피탈,3,2.772588722239781
더웰스인베스트먼트,3,2.772588722239781
더웰스인베스트먼트,3,3.332204510175204
미래에셋벤처투자,1,2.833213344056216
미래에셋벤처투자,3,3.332204510175204
신한투자증권,3,3.332204510175204
신한투자증권,3,2.772588722239781
한화생명,3,2.079441541679836
한화생명,3,3.332204510175204
카이스트청년창업투자지주,1,1.0986122886681098
카이스트청년창업투자지주,3,3.784189633918261
현대차증권,3,3.784189633918261
현대차증권,1,1.0986122886681098
서울산업진흥원,1,2.833213344056216
서울산업진흥원,3,3.784189633918261
은행권청년창업재단,2,3.295836866004329
은행권청년창업재단,3,3.784189633918261
에이치비인베스트먼트,3,3.737669618283368
에이치비인베스트먼트,3,3.784189633918261
라구나인베스트먼트,3,3.784189633918261
라구나인베스트먼트,3,3.737669618283368
비하이인베스트먼트,2,3.295836866004329
비하이인베스트먼트,3,3.737669618283368
비하이인베스트먼트,3,3.784189633918261
카이스트청년창업투자지주,2,3.555348061489413
카이스트청년창업투자지주,1,1.9459101490553128
현대차증권,1,1.9459101490553128
현대차증권,2,3.555348061489413
쿨리지코너인베스트먼트,2,3.555348061489413
쿨리지코너인베스트먼트,1,1.9459101490553128
하나금융지주,2,3.555348061489413
하나금융지주,2,3.1780538303479458
유티씨인베스트먼트,2,3.295836866004329
유티씨인베스트먼트,2,3.555348061489413
큐더스벤처스,2,3.1780538303479458
큐더스벤처스,2,3.555348061489413
카이스트청년창업투자지주,2,3.295836866004329
현대차증권,2,3.295836866004329
카이스트청년창업투자지주,5,5.0238805208462765
카이스트청년창업투자지주,1,1.0986122886681098
현대차증권,1,1.0986122886681098
현대차증권,5,5.0238805208462765
베이스인베스트먼트,5,5.0238805208462765
베이스인베스트먼트,5,3.555348061489413
베이스인베스트먼트,3,1.791759469228055
나이스투자파트너스,5,4.61512051684126
나이스투자파트너스,5,5.0238805208462765
알토스벤처스,5,4.61512051684126
알토스벤처스,5,3.555348061489413
알토스벤처스,5,5.0238805208462765
미래에셋벤처투자,5,5.0238805208462765
미래에셋벤처투자,5,4.61512051684126
에스제이투자파트너스,5,5.0238805208462765
에스제이투자파트너스,5,4.61512051684126
신한벤처투자,5,5.0238805208462765
신한벤처투자,5,4.61512051684126
나우아이비캐피탈,5,5.0238805208462765
나우아이비캐피탈,5,4.61512051684126
카이스트청년창업투자지주,2,1.3862943611198906
현대차증권,2,1.3862943611198906
스마일게이트인베스트먼트,3,4.110873864173311
스마일게이트인베스트먼트,3,2.4849066497880004
빅베이슨캐피탈,3,4.110873864173311
빅베이슨캐피탈,3,2.4849066497880004
크립톤,2,1.3862943611198906
펄어비스캐피탈,3,4.110873864173311
카이스트청년창업투자지주,1,1.6094379124341005
카이스트청년창업투자지주,3,4.174387269895637
현대차증권,1,1.6094379124341005
현대차증권,3,4.174387269895637
마그나인베스트먼트,3,3.044522437723423
마그나인베스트먼트,3,4.174387269895637
현대기술투자,3,4.174387269895637
현대기술투자,3,3.58351893845611
킹고투자파트너스,3,4.174387269895637
킹고투자파트너스,3,3.58351893845611
스틱인베스트먼트,3,3.044522437723423
스틱인베스트먼트,3,4.174387269895637
카이스트청년창업투자지주,3,3.4011973816621555
카이스트청년창업투자지주,1,1.0986122886681098
현대차증권,3,3.4011973816621555
현대차증권,1,1.0986122886681098
한국벤처투자,3,3.4011973816621555
한국벤처투자,1,1.3862943611198906
삼호그린인베스트먼트,3,2.6390573296152584
삼호그린인베스트먼트,3,3.4011973816621555
카이스트청년창업투자지주,1,1.0986122886681098
카이스트청년창업투자지주,2,2.079441541679836
현대차증권,2,2.079441541679836
현대차증권,1,1.0986122886681098
아이비케이기업은행,1,1.0986122886681098
아이비케이기업은행,2,2.079441541679836
카이스트청년창업투자지주,1,1.0986122886681098
카이스트청년창업투자지주,2,2.9444389791664403
현대차증권,1,1.0986122886681098
현대차증권,2,2.9444389791664403
엔비에이치캐피탈,2,2.9444389791664403
엔비에이치캐피탈,2,2.3978952727983707
카이스트청년창업투자지주,1,1.3862943611198906
카이스트청년창업투자지주,1,2.19722457733622
현대차증권,1,1.3862943611198906
하나벤처스,1,1.3862943611198906
넥스트랜스,1,2.833213344056216
넥스트랜스,3,3.713572066704308
넥스트랜스,3,3.713572066704308
서울대학교기술지주,3,3.713572066704308
서울대학교기술지주,3,3.713572066704308
은행권청년창업재단,1,2.833213344056216
은행권청년창업재단,3,3.713572066704308
키움인베스트먼트,3,3.713572066704308
키움인베스트먼트,3,3.713572066704308
넥스트랜스,3,3.258096538021482
넥스트랜스,3,3.044522437723423
해시드,1,2.833213344056216
해시드,3,3.258096538021482
해시드,3,3.044522437723423
퓨처플레이,1,2.833213344056216
퓨처플레이,3,3.258096538021482
오픈워터인베스트먼트,3,3.044522437723423
오픈워터인베스트먼트,3,3.258096538021482
넥스트랜스,2,2.70805020110221
넥스트랜스,2,2.70805020110221
비전크리에이터,2,2.70805020110221
비전크리에이터,2,2.70805020110221
넥스트랜스,5,5.689007189074046
넥스트랜스,3,3.8501476017100575
인터베스트,5,5.689007189074046
인터베스트,5,4.90527477843843
하나금융지주,5,5.689007189074046
동문파트너즈,2,2.5649493574615367
동문파트너즈,5,5.689007189074046
액트너랩,5,5.689007189074046
액트너랩,2,2.5649493574615367
한국산업은행,3,3.8501476017100575
한국산업은행,5,5.689007189074046
우리은행,5,5.689007189074046
포스코기술투자,5,5.689007189074046
포스코기술투자,3,3.8501476017100575
퀀텀벤처스코리아,5,5.689007189074046
젠엑시스,5,5.689007189074046
넥스트랜스,3,3.688879454113936
넥스트랜스,3,3.688879454113936
제이비인베스트먼트,3,3.688879454113936
제이비인베스트먼트,3,3.688879454113936
젠엑시스,3,3.688879454113936
젠엑시스,3,3.688879454113936
넥스트랜스,3,3.9318256327243257
넥스트랜스,3,3.9318256327243257
스마일게이트인베스트먼트,3,3.9318256327243257
스마일게이트인베스트먼트,3,3.9318256327243257
하나금융지주,3,3.9318256327243257
하나금융지주,3,3.9318256327243257
넥스트랜스,2,3.1780538303479458
넥스트랜스,2,3.449987545831587
한국투자파트너스,2,3.1780538303479458
한국투자파트너스,2,3.449987545831587
키움인베스트먼트,2,3.1780538303479458
키움인베스트먼트,2,3.449987545831587
한양대학교기술지주회사,1,1.252762968495368
한양대학교기술지주회사,2,3.449987545831587
미래과학기술지주,1,1.0986122886681098
미래과학기술지주,2,2.5649493574615367
기술보증기금,1,1.0986122886681098
기술보증기금,2,2.5649493574615367
대덕벤처파트너스,2,2.5649493574615367
대덕벤처파트너스,2,2.3978952727983707
미래과학기술지주,1,2.833213344056216
미래과학기술지주,1,2.833213344056216
미래과학기술지주,1,2.833213344056216
미래과학기술지주,1,2.833213344056216
미래과학기술지주,2,2.9444389791664403
미래과학기술지주,1,1.791759469228055
본엔젤스벤처파트너스,1,2.833213344056216
본엔젤스벤처파트너스,2,2.9444389791664403
본엔젤스벤처파트너스,1,1.791759469228055
본엔젤스벤처파트너스,2,2.19722457733622
케이비인베스트먼트,1,1.791759469228055
케이비인베스트먼트,2,2.19722457733622
케이비인베스트먼트,2,2.9444389791664403
은행권청년창업재단,1,1.791759469228055
은행권청년창업재단,2,2.9444389791664403
블록크래프터스,2,3.295836866004329
블록크래프터스,2,2.9444389791664403
미래과학기술지주,2,3.295836866004329
미래과학기술지주,5,5.545177444479562
티비티,3,4.465908118654584
티비티,5,5.545177444479562
스파크랩,1,2.833213344056216
스파크랩,5,5.545177444479562
한국투자파트너스,5,5.545177444479562
한국투자파트너스,5,5.420534999272286
케이비인베스트먼트,5,5.420534999272286
케이비인베스트먼트,5,5.545177444479562
에이티넘인베스트먼트,2,3.295836866004329
에이티넘인베스트먼트,5,5.420534999272286
에이티넘인베스트먼트,5,5.545177444479562
엘비인베스트먼트,5,5.545177444479562
엘비인베스트먼트,5,5.420534999272286
수인베스트먼트캐피탈,3,4.465908118654584
수인베스트먼트캐피탈,5,5.420534999272286
수인베스트먼트캐피탈,5,5.545177444479562
미래과학기술지주,1,2.772588722239781
미래과학기술지주,1,2.772588722239781
인라이트벤처스,1,2.772588722239781
인라이트벤처스,1,2.772588722239781
미래과학기술지주,1,1.791759469228055
미래과학기술지주,2,1.791759469228055
미래과학기술지주,3,3.9318256327243257
미래과학기술지주,3,3.9318256327243257
신용보증기금,3,3.9318256327243257
신용보증기금,3,3.9318256327243257
연세대학교기술지주,3,3.9318256327243257
연세대학교기술지주,3,3.9318256327243257
미래과학기술지주,2,3.1780538303479458
미래과학기술지주,1,1.0986122886681098
신용보증기금,1,1.3862943611198906
신용보증기금,2,3.1780538303479458
한국과학기술지주,1,1.0986122886681098
한국과학기술지주,2,3.1780538303479458
경남창조경제혁신센터,2,3.1780538303479458
경남창조경제혁신센터,2,2.6390573296152584
미래과학기술지주,1,2.3978952727983707
대덕벤처파트너스,1,2.3978952727983707
미래과학기술지주,1,0.6931471805599453
미래과학기술지주,3,3.332204510175204
인포뱅크,3,3.332204510175204
인포뱅크,1,0.6931471805599453
신용보증기금,3,3.332204510175204
신용보증기금,3,2.995732273553991
미래과학기술지주,3,3.784189633918261
미래과학기술지주,1,1.6094379124341005
디쓰리쥬빌리파트너스,1,1.6094379124341005
디쓰리쥬빌리파트너스,3,3.784189633918261
한국산업은행,3,3.784189633918261
한국산업은행,3,3.4339872044851463
미래과학기술지주,1,1.791759469228055
미래과학기술지주,5,6.634633357861686
소프트뱅크벤처스,5,6.634633357861686
소프트뱅크벤처스,2,4.61512051684126
인포뱅크,1,1.0986122886681098
인포뱅크,1,0.6931471805599453
넥스트드림엔젤클럽,1,0.6931471805599453
넥스트드림엔젤클럽,1,1.0986122886681098
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
스파크랩,1,2.833213344056216
스파크랩,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
씨엔티테크,1,2.833213344056216
인포뱅크,2,3.295836866004329
인포뱅크,2,1.791759469228055
엔텔스,1,2.833213344056216
엔텔스,2,1.791759469228055
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,2,3.295836866004329
인포뱅크,2,3.295836866004329
신한캐피탈,2,3.295836866004329
신한투자증권,2,3.295836866004329
아이비케이캐피탈,2,3.295836866004329
에이벤처스,2,3.295836866004329
에이벤처스,2,3.295836866004329
크립톤,1,2.833213344056216
인포뱅크,2,3.295836866004329
인포뱅크,2,3.295836866004329
인포뱅크,1,2.833213344056216
인포뱅크,2,2.833213344056216
인포뱅크,2,2.833213344056216
굿워터캐피털,1,2.833213344056216
굿워터캐피털,2,2.833213344056216
굿워터캐피털,2,2.833213344056216
인터베스트,2,2.833213344056216
인터베스트,2,2.833213344056216
인포뱅크,2,3.456316680883235
인포뱅크,2,1.9459101490553128
신용보증기금,2,3.456316680883235
신용보증기금,2,2.19722457733622
블록크래프터스,1,0.9932517730102832
블록크래프터스,2,3.456316680883235
비에이파트너스,1,2.833213344056216
비에이파트너스,2,3.295836866004329
비에이파트너스,2,3.456316680883235
비에이파트너스,2,2.19722457733622
비에이파트너스,2,0.9932517730102832
유경피에스지자산운용,2,3.456316680883235
유경피에스지자산운용,2,2.5649493574615367
인포뱅크,1,2.833213344056216
프라이머,1,2.833213344056216
프라이머,1,2.833213344056216
카카오,3,3.044522437723423
사제파트너스,1,2.833213344056216
인포뱅크,1,2.833213344056216
인포뱅크,3,4.51085950651685
아이엠엠인베스트먼트,3,3.4339872044851463
아이엠엠인베스트먼트,3,4.51085950651685
슈미트,3,4.51085950651685
슈미트,3,3.828641396489095
슈미트,2,2.772588722239781
이에스인베스터,2,2.772588722239781
이에스인베스터,3,4.51085950651685
이에스인베스터,3,3.828641396489095
미래에셋벤처투자,3,4.51085950651685
미래에셋벤처투자,2,2.772588722239781
에스엘인베스트먼트,3,4.51085950651685
에스엘인베스트먼트,3,3.828641396489095
아주아이비투자,3,4.51085950651685
아주아이비투자,2,2.772588722239781
아주아이비투자,3,3.828641396489095
한국투자증권,3,4.51085950651685
한국투자증권,3,3.828641396489095
인포뱅크,1,2.833213344056216
인포뱅크,2,1.9459101490553128
씨엔티테크,2,1.9459101490553128
씨엔티테크,2,0.6931471805599453
인포뱅크,1,2.833213344056216
인포뱅크,1,2.2082744135228043
씨엔티테크,1,0.9555114450274363
씨엔티테크,1,2.2082744135228043
어썸벤처스,1,0.9162907318741552
어썸벤처스,1,2.2082744135228043
인포뱅크,1,2.833213344056216
인포뱅크,3,3.4339872044851463
티인베스트먼트,3,3.4339872044851463
티인베스트먼트,3,3.4339872044851463
삼호그린인베스트먼트,3,3.4339872044851463
삼호그린인베스트먼트,3,3.4339872044851463
아이디벤처스,3,3.4339872044851463
아이디벤처스,3,3.4339872044851463
창조투자자문,3,3.4339872044851463
창조투자자문,3,3.4339872044851463
인포뱅크,2,3.295836866004329
인포뱅크,2,1.9459101490553128
퓨처플레이,1,2.833213344056216
퓨처플레이,2,1.9459101490553128
신한캐피탈,2,3.295836866004329
신한캐피탈,2,1.9459101490553128
블록크래프터스,2,3.295836866004329
블록크래프터스,2,1.9459101490553128
와이앤아처,1,0.6931471805599453
와이앤아처,2,1.9459101490553128
인포뱅크,2,3.295836866004329
인포뱅크,2,1.9459101490553128
프라이머,1,2.833213344056216
프라이머,2,1.9459101490553128
씨엔티테크,2,3.295836866004329
씨엔티테크,2,1.9459101490553128
인포뱅크,2,3.295836866004329
인포뱅크,2,1.791759469228055
스파크랩,1,1.3862943611198906
스파크랩,2,1.791759469228055
씨엔티테크,2,3.295836866004329
씨엔티테크,2,3.295836866004329
씨엔티테크,2,1.791759469228055
한국벤처투자,1,0.6931471805599453
한국벤처투자,2,1.791759469228055
인포뱅크,2,3.713572066704308
인포뱅크,2,3.951243718581428
아이비케이기업은행,2,3.713572066704308
아이비케이기업은행,2,3.951243718581428
한국투자파트너스,2,3.295836866004329
한국투자파트너스,2,3.951243718581428
포항공과대학교기술지주,2,3.295836866004329
포항공과대학교기술지주,2,3.951243718581428
더인벤션랩,2,3.951243718581428
더인벤션랩,1,1.791759469228055
더인벤션랩,1,0.6931471805599453
엔에이치엔인베스트먼트,2,3.951243718581428
엔에이치엔인베스트먼트,2,3.713572066704308
플랜에이치벤처스,2,3.951243718581428
플랜에이치벤처스,2,3.713572066704308
디티앤인베스트먼트,2,3.951243718581428
디티앤인베스트먼트,2,3.713572066704308
한국성장금융투자운용,2,3.295836866004329
한국성장금융투자운용,2,3.951243718581428
인포뱅크,1,1.3862943611198906
인포뱅크,2,3.1822118404966093
하나벤처스,2,3.1822118404966093
하나벤처스,2,2.772588722239781
벤처스퀘어,1,0.0960371881969421
벤처스퀘어,2,3.1822118404966093
인포뱅크,5,4.709530201312334
인포뱅크,5,4.948759890378168
한국투자파트너스,5,4.709530201312334
한국투자파트너스,5,4.948759890378168
인터베스트,5,4.948759890378168
인터베스트,5,4.709530201312334
기술보증기금,3,2.3978952727983707
기술보증기금,5,4.948759890378168
레오파트너스인베스트먼트,5,4.948759890378168
레오파트너스인베스트먼트,5,4.709530201312334
한화생명,5,4.948759890378168
한화생명,5,4.709530201312334
수인베스트먼트캐피탈,5,4.948759890378168
수인베스트먼트캐피탈,3,3.044522437723423
인포뱅크,2,3.05870707271538
인포뱅크,2,2.3978952727983707
인포뱅크,1,1.840549633397487
은행권청년창업재단,2,3.05870707271538
은행권청년창업재단,2,2.3978952727983707
인포뱅크,3,5.198497031265826
인포뱅크,1,0.4382549309311553
인포뱅크,3,5.440250862436703
신용보증기금,1,2.3978952727983707
신용보증기금,3,5.440250862436703
신용보증기금,3,5.198497031265826
만도,1,1.791759469228055
만도,3,5.440250862436703
만도,3,5.198497031265826
한국산업은행,3,3.4011973816621555
한국산업은행,3,5.198497031265826
한국산업은행,3,5.440250862436703
인포뱅크,2,4.143134726391533
인포뱅크,2,3.713572066704308
씨제이인베스트먼트,2,4.143134726391533
씨제이인베스트먼트,2,3.713572066704308
스트롱벤처스,2,3.713572066704308
스트롱벤처스,2,4.143134726391533
스트롱벤처스,1,2.6390573296152584
퓨처플레이,2,4.143134726391533
퓨처플레이,1,1.9459101490553128
서울산업진흥원,1,2.6390573296152584
서울산업진흥원,2,4.143134726391533
인포뱅크,2,1.6094379124341005
인포뱅크,3,3.332204510175204
신용보증기금,3,1.791759469228055
신용보증기금,3,3.332204510175204
플래티넘기술투자,3,3.332204510175204
플래티넘기술투자,3,1.791759469228055
인포뱅크,2,3.1612467120315646
인포뱅크,2,2.70805020110221
와이앤아처,1,0.4054651081081644
에이아이엔젤클럽,1,0.7419373447293773
티에스인베스트먼트,2,3.1612467120315646
티에스인베스트먼트,2,2.70805020110221
인포뱅크,1,1.0986122886681098
인포뱅크,2,1.5686159179138452
인포뱅크,2,2.602689685444384
에이아이엔젤클럽,2,1.5686159179138452
인포뱅크,3,3.5115454388310208
인포뱅크,1,1.252762968495368
한국벤처투자,3,3.5115454388310208
한국벤처투자,3,3.258096538021482
엘앤에스벤처캐피털,3,3.5115454388310208
엘앤에스벤처캐피털,3,3.258096538021482
한국산업은행,3,3.5115454388310208
한국산업은행,3,3.258096538021482
인포뱅크,3,4.61512051684126
인포뱅크,3,5.017279836814924
한국투자파트너스,3,4.61512051684126
한국투자파트너스,3,3.044522437723423
한국투자파트너스,3,5.017279836814924
케이비인베스트먼트,3,4.61512051684126
케이비인베스트먼트,3,5.017279836814924
케이비인베스트먼트,1,3.4339872044851463
엘에스케이인베스트먼트,3,3.044522437723423
엘에스케이인베스트먼트,3,5.017279836814924
엘에스케이인베스트먼트,3,4.61512051684126
컴퍼니케이파트너스,3,5.017279836814924
컴퍼니케이파트너스,3,4.61512051684126
컴퍼니케이파트너스,1,3.4339872044851463
인포뱅크,2,2.772588722239781
인포뱅크,2,3.8918202981106265
하나금융지주,2,2.772588722239781
하나금융지주,2,3.8918202981106265
창조투자자문,2,3.8918202981106265
창조투자자문,2,2.772588722239781
인포뱅크,2,1.791759469228055
인포뱅크,2,1.791759469228055
인포뱅크,1,1.0986122886681098
인포뱅크,1,1.0986122886681098
인포뱅크,1,1.9459101490553128
인포뱅크,1,2.6390573296152584
컴퍼니비,1,1.9459101490553128
인포뱅크,1,3.1780538303479458
인포뱅크,1,3.1780538303479458
프라이머사제파트너스,1,3.1780538303479458
프라이머사제파트너스,1,3.1780538303479458
소풍벤처스,1,2.833213344056216
소풍벤처스,1,3.1780538303479458
인포뱅크,1,1.6094379124341005
인포뱅크,1,1.6094379124341005
현대자동차,1,1.6094379124341005
현대자동차,1,1.6094379124341005
아모레퍼시픽,2,5.993961427306569
미래에셋벤처투자,2,5.993961427306569
어센도벤처스,2,5.993961427306569
엘비인베스트먼트,2,5.993961427306569
엘비인베스트먼트,2,5.303304908059076
아모레퍼시픽,2,3.044522437723423
아모레퍼시픽,2,0.6931471805599453
퓨처플레이,1,2.833213344056216
퓨처플레이,2,3.044522437723423
씨엔티테크,2,2.70805020110221
씨엔티테크,2,3.044522437723423
나이스투자파트너스,2,3.044522437723423
나이스투자파트너스,2,2.70805020110221
아모레퍼시픽,2,1.791759469228055
아모레퍼시픽,3,3.8501476017100575
아모레퍼시픽,3,3.58351893845611
퓨처플레이,3,3.8501476017100575
퓨처플레이,2,1.791759469228055
벤처스퀘어,1,0.6931471805599453
벤처스퀘어,3,3.8501476017100575
아모레퍼시픽,3,4.110873864173311
아모레퍼시픽,5,5.564520407322694
스마일게이트인베스트먼트,5,5.564520407322694
스마일게이트인베스트먼트,5,4.394449154672439
이에스인베스터,3,4.110873864173311
